id,name,passmark
4078,ARM Cortex-A72 4 Core 1800 MHz,722
4491,ARM Cortex-A72 4 Core 1850 MHz,199
4983,ARM Cortex-A72 4 Core 1900 MHz,763
4077,ARM Cortex-A72 4 Core 2000 MHz,767
4468,ARM Cortex-A72 4 Core 2100 MHz,674
4134,ARM Cortex-A72 4 Core 2200 MHz,839
4538,ARM Cortex-A72 4 Core 2300 MHz,880
4973,ARM Cortex-A72 4 Core 2394 MHz,1254
4945,ARM Cortex-A72 4 Core 2400 MHz,1295
5766,ARM Cortex-A72 4 Core 2800 MHz,314
4939,ARM Cortex-A72 4 Core 800 MHz,279
5610,ARM Cortex-A72 6 Core 1008 MHz,712
4487,ARM Cortex-A72 6 Core 1416 MHz,1059
4679,ARM Cortex-A72 6 Core 1512 MHz,1183
4567,ARM Cortex-A73 6 Core 1992 MHz,1311
4941,ARM Cortex-A73 6 Core 2016 MHz,1428
5743,ARM Cortex-A76 4 Core 2400 MHz,2153
5758,ARM Cortex-A76 4 Core 2800 MHz,2439
5780,ARM Cortex-A76 4 Core 2900 MHz,2490
5739,ARM Cortex-A76 4 Core 3000 MHz,2538
5769,ARM Cortex-A76 4 Core 3300 MHz,2493
5770,ARM Cortex-A76 4 Core 3400 MHz,2580
5476,ARM Cortex-A78 4 Core 2000 MHz,3089
4825,ARM D2000/8 8 Core 2300 MHz,2674
5014,ARM Falkor V1/Kryo 8 Core 1900 MHz,1652
5727,ARM Firestorm 4 Core 2064 MHz,7804
5401,ARM Firestorm 8 Core 2064 MHz,6775
4742,ARM FT-2000/4 4 Core 2200 MHz,881
5386,ARM Kryo-4XX-Gold 8 Core 1804 MHz,2531
5256,ARM Neoverse-N1 128 Core 2800 MHz,43111
5009,ARM Neoverse-N1 128 Core 3000 MHz,46480
5562,ARM Neoverse-N1 32 Core 1700 MHz,11820
4167,ARM Neoverse-N1 64 Core 0 MHz,28064
5631,ARM Neoverse-N1 64 Core 2200 MHz,18652
4820,ARM Neoverse-N1 80 Core 2600 MHz,18823
5333,ARM Neoverse-N1 80 Core 2800 MHz,11755
4504,ARM Neoverse-N1 80 Core 3000 MHz,36435
4002,ARM phytium FT1500a 4 Core 2000 MHz,1579
5421,"ARM Phytium,D2000/8 8 Core 2000 MHz",2409
5225,"ARM Phytium,D2000/8 8 Core 2300 MHz",2705
4862,"ARM Phytium,D2000/8 E8C 8 Core 2300 MHz",2156
5044,"ARM Phytium,FT-2000/4 8 Core 2300 MHz",2720
5115,ARM X-Gene 32 Core 3000 MHz,8202
4635,ARM X-Gene 32 Core 3300 MHz,8684
4682,ASUS Tinker Board 2/2S,1771
2224,Athlon 64 Dual Core 3800+,736
509,Athlon 64 Dual Core 5000+,850
1607,Athlon 64 Dual Core 5600+,875
510,Athlon Dual Core 4050e,670
511,Athlon Dual Core 4450e,681
1608,Athlon Dual Core 4850e,769
4297,BCM2711,852
4671,BCM2835,1239
5370,Broadcom STB (Flattened Device Tree),646
512,Celeron Dual-Core T3000 @ 1.80GHz,687
513,Celeron Dual-Core T3100 @ 1.90GHz,599
514,Celeron Dual-Core T3300 @ 2.00GHz,620
515,Celeron Dual-Core T3500 @ 2.10GHz,766
5667,CentaurHauls @2000MHz,6549
4879,CentaurHauls @2500MHz,8046
4693,DG1301SML87HY,3624
4357,DO-Regular,1010
2856,Dual-Core AMD Opteron 1220 SE,748
4275,Generic DT based system,600
5518,Giada JHS558 (Android),2022
5364,Google GS201,7377
5324,Google R11 BtWifi Evt1.1,187
5349,Google Tensor,6759
5699,Google Tensor G3,7983
5767,Grandstream GXV3480 Video Phone,1078
4841,Hardkernel ODROID-N2Plus,2115
4271,"Haydn based on Qualcomm Technologies, Inc SM8350",5359
4448,hi6210sft,796
5147,High Performance Datacenter v,1501
5267,HiSilicon Kirin,6283
4310,HiSilicon Kirin 659,1893
4021,Hisilicon Kirin 930,1415
4812,Hisilicon Kirin 935,1291
4353,HiSilicon Kirin 950,2457
4885,Hisilicon Kirin 955,2936
4056,HiSilicon Kirin 960,2809
4292,HiSilicon Kirin 970,2908
3969,Hisilicon Kirin 990,3855
3951,Hisilicon Kirin710,2428
4160,Hisilicon Kirin810,2945
4446,Hisilicon Kirin820,3893
4152,Hisilicon Kirin9000,5083
3943,Hisilicon Kirin970,2675
3958,Hisilicon Kirin980,4357
4149,Hisilicon Kirin985,4162
2415,HP Hexa-Core 2.0GHz,1741
5096,Hygon C86 3185 8-core,9627
5291,Hygon C86 3250 8-core,11114
4658,Hygon C86 7255 16-core,18831
3474,Intel 2.80GHz,341
603,Intel Atom 230 @ 1.60GHz,169
604,Intel Atom 330 @ 1.60GHz,363
5808,Intel Atom C1110,3170
2381,Intel Atom C2338 @ 1.74GHz,584
4645,Intel Atom C2350 @ 1.74GHz,520
2822,Intel Atom C2358 @ 1.74GHz,578
3252,Intel Atom C2538 @ 2.40GHz,960
2331,Intel Atom C2550 @ 2.40GHz,1422
2557,Intel Atom C2558 @ 2.40GHz,1424
2185,Intel Atom C2750 @ 2.40GHz,2767
2534,Intel Atom C2750 @ 2.41GHz,2174
2564,Intel Atom C2758 @ 2.40GHz,2258
4290,Intel Atom C3338 @ 1.50GHz,1028
3253,Intel Atom C3538 @ 2.10GHz,1960
3129,Intel Atom C3558 @ 2.20GHz,2417
3696,Intel Atom C3758 @ 2.20GHz,4614
3287,Intel Atom C3858 @ 2.00GHz,4707
3526,Intel Atom C3958 @ 2.00GHz,4281
5091,Intel Atom C5125,8631
605,Intel Atom D2500 @ 1.86GHz,233
606,Intel Atom D2550 @ 1.86GHz,434
2113,Intel Atom D2560 @ 2.00GHz,433
607,Intel Atom D2700 @ 2.13GHz,467
1918,Intel Atom D2701 @ 2.13GHz,511
608,Intel Atom D410 @ 1.66GHz,180
609,Intel Atom D425 @ 1.80GHz,199
610,Intel Atom D510 @ 1.66GHz,406
611,Intel Atom D525 @ 1.80GHz,398
4947,Intel Atom E3805 @ 1.33GHz,406
2233,Intel Atom E3815 @ 1.46GHz,184
2256,Intel Atom E3825 @ 1.33GHz,378
2809,Intel Atom E3826 @ 1.46GHz,304
2716,Intel Atom E3827 @ 1.74GHz,463
2124,Intel Atom E3840 @ 1.91GHz,704
2225,Intel Atom E3845 @ 1.91GHz,1058
2943,Intel Atom E3900 @ 1.60GHz,1953
3259,Intel Atom E3940 @ 1.60GHz,1973
2893,Intel Atom E3950 @ 1.60GHz,2124
1465,Intel Atom N2100 @ 1.60GHz,188
613,Intel Atom N2600 @ 1.60GHz,323
614,Intel Atom N270 @ 1.60GHz,175
615,Intel Atom N280 @ 1.66GHz,175
616,Intel Atom N2800 @ 1.86GHz,444
617,Intel Atom N435 @ 1.33GHz,153
618,Intel Atom N450 @ 1.66GHz,203
619,Intel Atom N455 @ 1.66GHz,188
620,Intel Atom N470 @ 1.83GHz,224
621,Intel Atom N475 @ 1.83GHz,179
622,Intel Atom N550 @ 1.50GHz,283
623,Intel Atom N570 @ 1.66GHz,341
1915,Intel Atom S1260 @ 2.00GHz,526
3293,Intel Atom T5700 @ 1.70GHz,2363
2967,Intel Atom x5-E3930 @ 1.30GHz,928
2740,Intel Atom x5-E8000 @ 1.04GHz,1008
2585,Intel Atom x5-Z8300 @ 1.44GHz,807
2851,Intel Atom x5-Z8330 @ 1.44GHz,806
2774,Intel Atom x5-Z8350 @ 1.44GHz,896
2581,Intel Atom x5-Z8500 @ 1.44GHz,1237
2839,Intel Atom x5-Z8550 @ 1.44GHz,1160
4347,Intel Atom x6211E @ 1.20GHz,1695
5023,Intel Atom x6211E @ 1.30GHz,1833
5556,Intel Atom x6214RE @ 1.40GHz,1109
4644,Intel Atom x6413E @ 1.50GHz,3864
5420,Intel Atom x6414RE @ 1.50GHz,1544
4753,Intel Atom x6425E @ 2.00GHz,4044
4763,Intel Atom x6425RE @ 1.90GHz,2987
5662,Intel Atom x6427FE @ 1.90GHz,3196
2506,Intel Atom x7-Z8700 @ 1.60GHz,1334
2968,Intel Atom x7-Z8750 @ 1.60GHz,1325
5783,Intel Atom x7425E,5777
1466,Intel Atom Z2760 @ 1.80GHz,298
4920,Intel Atom Z3530 @ 1.33GHz,565
4842,Intel Atom Z3560 @ 1.00GHz,749
4577,Intel Atom Z3560 @ 1.83GHz,690
2548,Intel Atom Z3580 @ 1.33GHz,802
2270,Intel Atom Z3735D @ 1.33GHz,761
2272,Intel Atom Z3735E @ 1.33GHz,557
2326,Intel Atom Z3735F @ 1.33GHz,539
2377,Intel Atom Z3735G @ 1.33GHz,772
2400,Intel Atom Z3736F @ 1.33GHz,503
2059,Intel Atom Z3740 @ 1.33GHz,634
2079,Intel Atom Z3740D @ 1.33GHz,614
2164,Intel Atom Z3745 @ 1.33GHz,621
2394,Intel Atom Z3745D @ 1.33GHz,599
2115,Intel Atom Z3770 @ 1.46GHz,736
2229,Intel Atom Z3770D @ 1.49GHz,488
2301,Intel Atom Z3775 @ 1.46GHz,703
2455,Intel Atom Z3775D @ 1.49GHz,794
2273,Intel Atom Z3795 @ 1.60GHz,1188
625,Intel Atom Z520 @ 1.33GHz,122
626,Intel Atom Z530 @ 1.60GHz,183
630,Intel Atom Z670 @ 1.50GHz,158
3785,Intel CC150 @ 3.50GHz,11745
631,Intel Celeron 1.70GHz,101
632,Intel Celeron 1.80GHz,96
1866,Intel Celeron 1000M @ 1.80GHz,1074
1648,Intel Celeron 1000MHz,139
1959,Intel Celeron 1005M @ 1.90GHz,1104
1847,Intel Celeron 1007U @ 1.50GHz,835
1991,Intel Celeron 1017U @ 1.60GHz,888
2237,Intel Celeron 1019Y @ 1.00GHz,576
2295,Intel Celeron 1020E @ 2.20GHz,1406
3638,Intel Celeron 1020M @ 2.10GHz,1275
1988,Intel Celeron 1037U @ 1.80GHz,978
2166,Intel Celeron 1047UE @ 1.40GHz,748
716,Intel Celeron 1100MHz,113
717,Intel Celeron 1200MHz,159
633,Intel Celeron 2.00GHz,125
635,Intel Celeron 2.13GHz,166
636,Intel Celeron 2.20GHz,139
637,Intel Celeron 2.26GHz,182
1467,Intel Celeron 2.30GHz,148
638,Intel Celeron 2.40GHz,143
639,Intel Celeron 2.50GHz,164
640,Intel Celeron 2.53GHz,222
641,Intel Celeron 2.60GHz,143
642,Intel Celeron 2.66GHz,154
643,Intel Celeron 2.70GHz,159
644,Intel Celeron 2.80GHz,190
645,Intel Celeron 2.93GHz,230
2918,Intel Celeron 2000E @ 2.20GHz,1607
3347,Intel Celeron 2002E @ 1.50GHz,1091
1636,Intel Celeron 215 @ 1.33GHz,174
646,Intel Celeron 220 @ 1.20GHz,209
2203,Intel Celeron 2950M @ 2.00GHz,1212
2073,Intel Celeron 2955U @ 1.40GHz,870
2200,Intel Celeron 2957U @ 1.40GHz,858
2485,Intel Celeron 2961Y @ 1.10GHz,684
2249,Intel Celeron 2970M @ 2.20GHz,1501
2369,Intel Celeron 2980U @ 1.60GHz,1056
2891,Intel Celeron 2981U @ 1.60GHz,991
647,Intel Celeron 3.06GHz,307
648,Intel Celeron 3.20GHz,267
649,Intel Celeron 3.33GHz,263
2509,Intel Celeron 3205U @ 1.50GHz,946
2723,Intel Celeron 3215U @ 1.70GHz,1117
2476,Intel Celeron 3755U @ 1.70GHz,1182
2816,Intel Celeron 3765U @ 1.90GHz,1252
2735,Intel Celeron 3855U @ 1.60GHz,1274
3034,Intel Celeron 3865U @ 1.80GHz,1307
3442,Intel Celeron 3867U @ 1.80GHz,1483
2705,Intel Celeron 3955U @ 2.00GHz,1507
3145,Intel Celeron 3965U @ 2.20GHz,1743
3234,Intel Celeron 3965Y @ 1.50GHz,1194
650,Intel Celeron 420 @ 1.60GHz,235
3460,Intel Celeron 4205U @ 1.80GHz,1358
651,Intel Celeron 430 @ 1.80GHz,280
4277,Intel Celeron 4305U @ 2.20GHz,1807
3628,Intel Celeron 4305UE @ 2.00GHz,1699
652,Intel Celeron 440 @ 2.00GHz,368
653,Intel Celeron 450 @ 2.20GHz,415
3688,Intel Celeron 5205U @ 1.90GHz,1458
654,Intel Celeron 530 @ 1.73GHz,268
655,Intel Celeron 540 @ 1.86GHz,305
656,Intel Celeron 550 @ 2.00GHz,319
657,Intel Celeron 560 @ 2.13GHz,339
658,Intel Celeron 570 @ 2.26GHz,344
3898,Intel Celeron 6305 @ 1.80GHz,2089
4496,Intel Celeron 6305E @ 1.80GHz,1981
5318,Intel Celeron 6600HE @ 2.60GHz,3286
659,Intel Celeron 723 @ 1.20GHz,213
4762,Intel Celeron 7305,2385
5793,Intel Celeron 7305E,2665
660,Intel Celeron 743 @ 1.30GHz,275
2446,Intel Celeron 807 @ 1.50GHz,392
1836,Intel Celeron 807UE @ 1.00GHz,241
1637,Intel Celeron 827E @ 1.40GHz,371
661,Intel Celeron 847 @ 1.10GHz,486
1468,Intel Celeron 847E @ 1.10GHz,584
662,Intel Celeron 857 @ 1.20GHz,569
663,Intel Celeron 867 @ 1.30GHz,562
664,Intel Celeron 877 @ 1.40GHz,675
1469,Intel Celeron 887 @ 1.50GHz,754
665,Intel Celeron 900 @ 2.20GHz,395
666,Intel Celeron 925 @ 2.30GHz,477
2002,Intel Celeron @ 1.30GHz,572
2574,Intel Celeron B710 @ 1.60GHz,106
668,Intel Celeron B800 @ 1.50GHz,645
669,Intel Celeron B810 @ 1.60GHz,775
670,Intel Celeron B815 @ 1.60GHz,723
671,Intel Celeron B820 @ 1.70GHz,810
1803,Intel Celeron B830 @ 1.80GHz,843
672,Intel Celeron B840 @ 1.90GHz,1015
693,Intel Celeron D 347 @ 3.06GHz,232
694,Intel Celeron D 352 @ 3.20GHz,274
695,Intel Celeron D 356 @ 3.33GHz,251
696,Intel Celeron D 360 @ 3.46GHz,372
698,Intel Celeron D 420 @ 1.60GHz,313
673,Intel Celeron E1200 @ 1.60GHz,551
674,Intel Celeron E1400 @ 2.00GHz,735
675,Intel Celeron E1500 @ 2.20GHz,626
1638,Intel Celeron E1600 @ 2.40GHz,840
676,Intel Celeron E3200 @ 2.40GHz,839
677,Intel Celeron E3300 @ 2.50GHz,839
678,Intel Celeron E3400 @ 2.60GHz,844
679,Intel Celeron E3500 @ 2.70GHz,935
680,Intel Celeron G1101 @ 2.27GHz,1086
1819,Intel Celeron G1610 @ 2.60GHz,1526
2075,Intel Celeron G1610T @ 2.30GHz,1379
1848,Intel Celeron G1620 @ 2.70GHz,1550
2197,Intel Celeron G1620T @ 2.40GHz,1541
2064,Intel Celeron G1630 @ 2.80GHz,1707
2129,Intel Celeron G1820 @ 2.70GHz,1703
2169,Intel Celeron G1820T @ 2.40GHz,1631
2404,Intel Celeron G1820TE @ 2.20GHz,1020
2165,Intel Celeron G1830 @ 2.80GHz,1560
2268,Intel Celeron G1840 @ 2.80GHz,1763
2512,Intel Celeron G1840T @ 2.50GHz,1576
2240,Intel Celeron G1850 @ 2.90GHz,1899
2706,Intel Celeron G3900 @ 2.80GHz,2172
2998,Intel Celeron G3900E @ 2.40GHz,2034
2760,Intel Celeron G3900T @ 2.60GHz,2089
3296,Intel Celeron G3900TE @ 2.30GHz,1850
2807,Intel Celeron G3920 @ 2.90GHz,2358
2957,Intel Celeron G3930 @ 2.90GHz,2233
3353,Intel Celeron G3930T @ 2.70GHz,2053
3522,Intel Celeron G3930TE @ 2.70GHz,2218
2973,Intel Celeron G3950 @ 3.00GHz,2322
681,Intel Celeron G440 @ 1.60GHz,425
682,Intel Celeron G460 @ 1.80GHz,469
1804,Intel Celeron G465 @ 1.90GHz,547
2180,Intel Celeron G470 @ 2.00GHz,568
3275,Intel Celeron G4900 @ 3.10GHz,2434
3214,Intel Celeron G4900T @ 2.90GHz,2254
3305,Intel Celeron G4920 @ 3.20GHz,2500
3557,Intel Celeron G4930 @ 3.20GHz,2577
3788,Intel Celeron G4930T @ 3.00GHz,2297
4210,Intel Celeron G4950 @ 3.30GHz,2714
683,Intel Celeron G530 @ 2.40GHz,1117
1860,Intel Celeron G530T @ 2.00GHz,1056
684,Intel Celeron G540 @ 2.50GHz,1172
685,Intel Celeron G540T @ 2.10GHz,1137
686,Intel Celeron G550 @ 2.60GHz,1250
2328,Intel Celeron G550T @ 2.20GHz,1102
1791,Intel Celeron G555 @ 2.70GHz,1388
3761,Intel Celeron G5900 @ 3.40GHz,2696
4557,Intel Celeron G5900T @ 3.20GHz,2620
3848,Intel Celeron G5905 @ 3.50GHz,2809
4335,Intel Celeron G5905T @ 3.30GHz,2070
3887,Intel Celeron G5920 @ 3.50GHz,2482
4421,Intel Celeron G5925 @ 3.60GHz,2809
4709,Intel Celeron G6900,4588
4927,Intel Celeron G6900T,4003
5789,Intel Celeron G6900TE,2373
2215,Intel Celeron J1750 @ 2.41GHz,595
2167,Intel Celeron J1800 @ 2.41GHz,591
2060,Intel Celeron J1850 @ 1.99GHz,942
2131,Intel Celeron J1900 @ 1.99GHz,1151
2852,Intel Celeron J3060 @ 1.60GHz,665
2772,Intel Celeron J3160 @ 1.60GHz,1258
2960,Intel Celeron J3355 @ 2.00GHz,1197
2875,Intel Celeron J3455 @ 1.50GHz,2254
3833,Intel Celeron J3455E @ 1.50GHz,2193
3200,Intel Celeron J4005 @ 2.00GHz,1585
3668,Intel Celeron J4025 @ 2.00GHz,1707
3159,Intel Celeron J4105 @ 1.50GHz,2912
3679,Intel Celeron J4115 @ 1.80GHz,2687
3667,Intel Celeron J4125 @ 2.00GHz,2963
4474,Intel Celeron J6412 @ 2.00GHz,3846
4115,Intel Celeron J6413 @ 1.80GHz,4378
706,Intel Celeron M 1.00GHz,149
707,Intel Celeron M 1.30GHz,205
709,Intel Celeron M 1.50GHz,216
710,Intel Celeron M 1.60GHz,190
711,Intel Celeron M 1.70GHz,252
712,Intel Celeron M 1300MHz,197
714,Intel Celeron M 1500MHz,217
708,Intel Celeron M 360 1.40GHz,221
699,Intel Celeron M 410 @ 1.46GHz,123
700,Intel Celeron M 420 @ 1.60GHz,139
701,Intel Celeron M 430 @ 1.73GHz,169
702,Intel Celeron M 440 @ 1.86GHz,169
1641,Intel Celeron M 443 @ 1.20GHz,125
703,Intel Celeron M 450 @ 2.00GHz,230
704,Intel Celeron M 520 @ 1.60GHz,215
705,Intel Celeron M 530 @ 1.73GHz,291
1643,Intel Celeron M 723 @ 1.20GHz,267
715,Intel Celeron M 900MHz,123
2099,Intel Celeron N2805 @ 1.46GHz,335
2171,Intel Celeron N2806 @ 1.60GHz,485
2263,Intel Celeron N2807 @ 1.58GHz,500
2505,Intel Celeron N2808 @ 1.58GHz,510
2109,Intel Celeron N2810 @ 2.00GHz,420
2158,Intel Celeron N2815 @ 1.86GHz,495
2145,Intel Celeron N2820 @ 2.13GHz,502
2213,Intel Celeron N2830 @ 2.16GHz,550
2388,Intel Celeron N2840 @ 2.16GHz,591
2093,Intel Celeron N2910 @ 1.60GHz,773
2134,Intel Celeron N2920 @ 1.86GHz,948
2255,Intel Celeron N2930 @ 1.83GHz,1009
2356,Intel Celeron N2940 @ 1.83GHz,1050
2583,Intel Celeron N3000 @ 1.04GHz,616
2884,Intel Celeron N3010 @ 1.04GHz,612
2541,Intel Celeron N3050 @ 1.60GHz,592
2762,Intel Celeron N3060 @ 1.60GHz,658
2546,Intel Celeron N3150 @ 1.60GHz,1201
2812,Intel Celeron N3160 @ 1.60GHz,1180
2895,Intel Celeron N3350 @ 1.10GHz,1109
2907,Intel Celeron N3450 @ 1.10GHz,1988
3239,Intel Celeron N4000 @ 1.10GHz,1417
3635,Intel Celeron N4000C @ 1.10GHz,1397
3683,Intel Celeron N4020 @ 1.10GHz,1556
4928,Intel Celeron N4020C @ 1.10GHz,1572
3270,Intel Celeron N4100 @ 1.10GHz,2425
3651,Intel Celeron N4120 @ 1.10GHz,2527
4227,Intel Celeron N4500 @ 1.10GHz,2003
4717,Intel Celeron N4505 @ 2.00GHz,2241
4472,Intel Celeron N5095 @ 2.00GHz,4106
4777,Intel Celeron N5095A @ 2.00GHz,4119
4331,Intel Celeron N5100 @ 1.10GHz,3310
4412,Intel Celeron N5105 @ 2.00GHz,4061
5039,Intel Celeron N6210 @ 1.20GHz,1900
4286,Intel Celeron N6211 @ 1.20GHz,2245
687,Intel Celeron P4500 @ 1.87GHz,848
688,Intel Celeron P4505 @ 1.87GHz,689
689,Intel Celeron P4600 @ 2.00GHz,870
595,Intel Celeron SU2300 @ 1.20GHz,460
582,Intel Celeron T1600 @ 1.66GHz,562
2592,Intel Celeron U1900 @ 1.99GHz,1028
690,Intel Celeron U3400 @ 1.07GHz,516
691,Intel Celeron U3600 @ 1.20GHz,579
1470,Intel Core 860 @ 2.80GHz,2754
575,Intel Core Duo L2300 @ 1.50GHz,387
725,Intel Core Duo L2400 @ 1.66GHz,348
726,Intel Core Duo L2500 @ 1.83GHz,404
584,Intel Core Duo T2050 @ 1.60GHz,320
727,Intel Core Duo T2250 @ 1.73GHz,350
728,Intel Core Duo T2300 @ 1.66GHz,326
729,Intel Core Duo T2350 @ 1.86GHz,385
730,Intel Core Duo T2400 @ 1.83GHz,361
731,Intel Core Duo T2450 @ 2.00GHz,411
732,Intel Core Duo T2500 @ 2.00GHz,408
733,Intel Core Duo T2600 @ 2.16GHz,450
734,Intel Core Duo T2700 @ 2.33GHz,498
735,Intel Core Duo U2400 @ 1.06GHz,255
736,Intel Core Duo U2500 @ 1.20GHz,220
3714,Intel Core i3-1000NG4 @ 1.10GHz,3655
3560,Intel Core i3-1005G1 @ 1.20GHz,4982
3717,Intel Core i3-10100 @ 3.60GHz,8690
4623,Intel Core i3-10100E @ 3.20GHz,8365
3863,Intel Core i3-10100F @ 3.60GHz,8778
3796,Intel Core i3-10100T @ 3.00GHz,7319
5041,Intel Core i3-10100TE @ 2.30GHz,6237
4566,Intel Core i3-10100Y @ 1.30GHz,2935
4259,Intel Core i3-10105 @ 3.70GHz,8637
4175,Intel Core i3-10105F @ 3.70GHz,9008
4401,Intel Core i3-10105T @ 3.00GHz,8016
3573,Intel Core i3-10110U @ 2.10GHz,3920
3707,Intel Core i3-10110Y @ 1.00GHz,3269
3765,Intel Core i3-10300 @ 3.70GHz,9290
3838,Intel Core i3-10300T @ 3.00GHz,8036
4369,Intel Core i3-10305 @ 3.80GHz,9108
4375,Intel Core i3-10305T @ 3.00GHz,8136
3890,Intel Core i3-10320 @ 3.80GHz,10052
4685,Intel Core i3-10325 @ 3.90GHz,10268
4637,Intel Core i3-11100B @ 3.60GHz,11357
5579,Intel Core i3-11100HE @ 2.40GHz,11289
4730,Intel Core i3-1110G4 @ 1.80GHz,4390
3877,Intel Core i3-1115G4 @ 3.00GHz,6132
4739,Intel Core i3-1115G4E @ 3.00GHz,5826
4696,Intel Core i3-1115GRE @ 3.00GHz,4220
3995,Intel Core i3-1125G4 @ 2.00GHz,9737
4687,Intel Core i3-12100,13506
5576,Intel Core i3-12100E,14250
4670,Intel Core i3-12100F,14203
4802,Intel Core i3-12100T,12675
4955,Intel Core i3-12100TE,12961
4886,Intel Core i3-1210U,10641
4754,Intel Core i3-1215U,11032
5105,Intel Core i3-1215UE,9643
5704,Intel Core i3-1215UL,6161
4819,Intel Core i3-1220P,14412
5692,Intel Core i3-1220PE,16146
4746,Intel Core i3-12300,14720
5109,Intel Core i3-12300T,13251
5524,Intel Core i3-1305U,9491
5170,Intel Core i3-13100,14709
5641,Intel Core i3-13100E,11650
5156,Intel Core i3-13100F,14631
5295,Intel Core i3-13100T,13210
5300,Intel Core i3-1315U,13004
5762,Intel Core i3-1315UE,8294
749,Intel Core i3-2100 @ 3.10GHz,1851
750,Intel Core i3-2100T @ 2.50GHz,1488
2728,Intel Core i3-2102 @ 3.10GHz,2029
751,Intel Core i3-2105 @ 3.10GHz,1883
3438,Intel Core i3-21050 @ 3.10GHz,2193
752,Intel Core i3-2120 @ 3.30GHz,1960
753,Intel Core i3-2120T @ 2.60GHz,1520
754,Intel Core i3-2125 @ 3.30GHz,2085
755,Intel Core i3-2130 @ 3.40GHz,2035
1863,Intel Core i3-2140 @ 3.50GHz,2307
1433,Intel Core i3-2310E @ 2.10GHz,1845
756,Intel Core i3-2310M @ 2.10GHz,1222
1658,Intel Core i3-2312M @ 2.10GHz,1120
1471,Intel Core i3-2328M @ 2.20GHz,1235
2206,Intel Core i3-2330E @ 2.20GHz,1823
757,Intel Core i3-2330M @ 2.20GHz,1226
2176,Intel Core i3-2332M @ 2.20GHz,1353
2265,Intel Core i3-2340UE @ 1.30GHz,976
1878,Intel Core i3-2348M @ 2.30GHz,1268
758,Intel Core i3-2350M @ 2.30GHz,1254
759,Intel Core i3-2357M @ 1.30GHz,788
1821,Intel Core i3-2365M @ 1.40GHz,828
760,Intel Core i3-2367M @ 1.40GHz,833
761,Intel Core i3-2370M @ 2.40GHz,1364
1879,Intel Core i3-2375M @ 1.50GHz,900
762,Intel Core i3-2377M @ 1.50GHz,834
763,Intel Core i3-3110M @ 2.40GHz,1639
1442,Intel Core i3-3120M @ 2.50GHz,1689
1829,Intel Core i3-3130M @ 2.60GHz,1900
1865,Intel Core i3-3210 @ 3.20GHz,2223
764,Intel Core i3-3217U @ 1.80GHz,1218
2143,Intel Core i3-3217UE @ 1.60GHz,1362
1472,Intel Core i3-3220 @ 3.30GHz,2263
1473,Intel Core i3-3220T @ 2.80GHz,1933
1474,Intel Core i3-3225 @ 3.30GHz,2239
1861,Intel Core i3-3227U @ 1.90GHz,1286
1950,Intel Core i3-3229Y @ 1.40GHz,1004
765,Intel Core i3-3240 @ 3.40GHz,2315
1793,Intel Core i3-3240T @ 2.90GHz,2044
1934,Intel Core i3-3245 @ 3.40GHz,2337
2034,Intel Core i3-3250 @ 3.50GHz,2431
2732,Intel Core i3-3250T @ 3.00GHz,2650
741,Intel Core i3-330E @ 2.13GHz,1260
742,Intel Core i3-330M @ 2.13GHz,1015
747,Intel Core i3-330UM @ 1.20GHz,515
743,Intel Core i3-350M @ 2.27GHz,1078
744,Intel Core i3-370M @ 2.40GHz,1144
745,Intel Core i3-380M @ 2.53GHz,1203
748,Intel Core i3-380UM @ 1.33GHz,734
746,Intel Core i3-390M @ 2.67GHz,1237
2072,Intel Core i3-4000M @ 2.40GHz,1778
2193,Intel Core i3-4005U @ 1.70GHz,1656
2012,Intel Core i3-4010U @ 1.70GHz,1655
2106,Intel Core i3-4010Y @ 1.30GHz,1358
2257,Intel Core i3-4012Y @ 1.50GHz,1260
2128,Intel Core i3-4020Y @ 1.50GHz,1456
2321,Intel Core i3-4025U @ 1.90GHz,1959
2277,Intel Core i3-4030U @ 1.90GHz,1876
2434,Intel Core i3-4030Y @ 1.60GHz,1654
4636,Intel Core i3-4100E @ 2.40GHz,1848
2410,Intel Core i3-4100M @ 2.50GHz,2504
2453,Intel Core i3-4110M @ 2.60GHz,2678
2569,Intel Core i3-4110U @ 1.90GHz,1860
2769,Intel Core i3-4120U @ 2.00GHz,1948
2015,Intel Core i3-4130 @ 3.40GHz,3323
2035,Intel Core i3-4130T @ 2.90GHz,2877
2252,Intel Core i3-4150 @ 3.50GHz,3386
2296,Intel Core i3-4150T @ 3.00GHz,2929
2443,Intel Core i3-4158U @ 2.00GHz,1718
2317,Intel Core i3-4160 @ 3.60GHz,3506
2380,Intel Core i3-4160T @ 3.10GHz,3122
2522,Intel Core i3-4170 @ 3.70GHz,3588
2624,Intel Core i3-4170T @ 3.20GHz,3201
2025,Intel Core i3-4330 @ 3.50GHz,3554
2161,Intel Core i3-4330T @ 3.00GHz,3105
2139,Intel Core i3-4330TE @ 2.40GHz,2022
2029,Intel Core i3-4340 @ 3.60GHz,3545
2283,Intel Core i3-4350 @ 3.60GHz,3501
2544,Intel Core i3-4350T @ 3.10GHz,3142
2244,Intel Core i3-4360 @ 3.70GHz,3623
2330,Intel Core i3-4360T @ 3.20GHz,3265
2351,Intel Core i3-4370 @ 3.80GHz,3845
